signal,entry,exit,CAGR,Sharpe,MaxDD,Finalx,TimeInMkt,Trades
QQQ,-0.02,0.0575,19.765280943237727,0.6201954315933998,-99.49758496512054,133.02999947218754,97.8047709644373,43
QQQ,-0.02,0.06,19.684680387127983,0.6195141175831387,-99.5066729784331,130.62366542117223,97.99502414751939,40
QQQ,-0.02,0.0625,18.961319277209654,0.6132614910917104,-99.64300170138335,110.82391506328945,98.53651397629153,32
QQQ,-0.02,0.065,16.310735999741844,0.5858387050111062,-99.80621558395976,60.1570028402129,98.84384604127031,26
QQQ,-0.02,0.0675,15.846740375140067,0.5808626179884953,-99.8261208679583,53.97775349444801,98.85848090150739,25
QQQ,-0.02,0.07,14.90384857239726,0.5710265167094097,-99.86068128791963,43.24907198199377,98.91702034245573,24
QQQ,-0.02,0.0725,15.036522568066712,0.5727897703048026,-99.87137658138033,44.62374891333935,99.09263866530075,22
QQQ,-0.02,0.075,14.98154091972086,0.5728435967567039,-99.86969137437234,44.049035983063234,99.38533587004244,20
QQQ,-0.02,0.0775,14.661759863496604,0.5696692029533659,-99.86898813437134,40.84511665977753,99.50241475193911,17
QQQ,-0.02,0.08,14.168573213077828,0.5644739331508652,-99.88343976849215,36.33958062487541,99.56095419288746,16
QQQ,-0.0225,0.005,15.036562761123085,0.5279204908529143,-80.93530081502507,44.62417167364351,12.015220254646568,370
QQQ,-0.0225,0.0075,15.692447440559176,0.5381112604117855,-74.82057367167478,52.061938034960924,13.171374213376264,360
QQQ,-0.0225,0.01,14.292246799565046,0.5121427268881668,-83.8733827631486,37.42220140401047,15.088540904434364,347
QQQ,-0.0225,0.0125,14.67611544638241,0.5187704003094782,-88.36368272787635,40.984004234837286,17.04961217620372,333
QQQ,-0.0225,0.015,11.202640509853978,0.4602066479851689,-93.84321455419314,17.799778106123856,20.898580418557003,315
QQQ,-0.0225,0.0175,13.75832781455495,0.5054299498909892,-90.39347157830288,32.96012868642888,28.113566515439775,294
QQQ,-0.0225,0.02,14.013573893414865,0.512688259013317,-92.85986979118347,35.02528096131176,39.38240889799503,265
QQQ,-0.0225,0.0225,11.066665907869622,0.4743496864862183,-96.6070954705808,17.218947170896094,49.50973218205766,229
QQQ,-0.0225,0.025,18.142071795076696,0.5768416804419689,-95.83668079898783,91.88740845649502,56.97351090297088,207
QQQ,-0.0225,0.0275,21.97891831785743,0.6282434415388595,-94.4392557501144,218.58411537427858,67.89111663983608,183
QQQ,-0.0225,0.03,26.265737159112888,0.6804515495051386,-95.45535327873856,557.6540674013078,75.80857602809893,158
QQQ,-0.0225,0.0325,25.029886509821743,0.6668711884928463,-95.53801483755886,427.1081797418875,84.31142982584517,133
QQQ,-0.0225,0.035,24.950107163903645,0.6674534585816745,-97.8886554848643,419.7797451920087,87.10668813112835,114
QQQ,-0.0225,0.0375,22.755991562055435,0.6443824718261042,-98.13065569982251,259.6568841118458,90.00439045807113,102
QQQ,-0.0225,0.04,19.47658264080909,0.6085451488839173,-99.18185135576645,124.60315561995765,90.57515000731743,93
QQQ,-0.0225,0.0425,20.884017951234092,0.626284208000155,-99.26997225591239,171.17443362056014,93.35577345236354,80
QQQ,-0.0225,0.045,25.507009433485738,0.677456600765734,-99.22220283267737,473.5765026398626,95.93150885409044,69
